,Datetime,id,NO2,O3,CO,SO2,Temp,RH,PM2.5,PM10
0,01-07-2022 00:00,18479.5,20.78229281,15.69110931,1.496245271,3.342081522,19.97191011,81.81460674,1.539325843,1.657303371
1,01-07-2022 01:00,18653,21.84455221,17.75147929,0.178406827,3.196130091,19.81656805,83.1183432,1.905325444,2.00591716
2,01-07-2022 02:00,18827.5,25.43859649,22.38847326,9.4639866,2.169505272,19.86666667,84.24444444,2.161111111,2.266666667
3,01-07-2022 03:00,19007.5,22.51461988,17.4563591,2.987158012,3.02108678,19.72777778,84.01666667,2.077777778,2.205555556
4,01-07-2022 04:00,19187.5,24.41520468,19.68689388,7.928531547,2.149229521,19,85.96666667,2.933333333,3.116666667
5,01-07-2022 05:00,19367.5,22.57727652,19.47908008,0.837520938,4.339010543,19.42777778,86.50555556,2.138888889,2.216666667
6,01-07-2022 06:00,19545,17.89473684,13.79408621,53.15147164,4.796663191,21.10285714,80.88,6.708571429,6.891428571
7,01-07-2022 07:00,19722.5,19.25647452,15.72457745,50.25125628,4.845904298,21.51666667,80.58333333,18.67039106,19.63888889
8,01-07-2022 08:00,19902.5,11.04845447,11.16652812,82.18872138,5.332522303,25.56111111,66.78333333,10.27222222,10.58888889
9,01-07-2022 09:00,20082.5,6.975772765,15.48905514,19.98883305,4.03487429,28.80555556,56.73888889,10.41666667,10.77777778
10,01-07-2022 10:00,20256,40.88064473,45.5000224,120.0914753,23.99580401,25.31736527,71.34131737,8.113772455,8.335329341
11,01-07-2022 11:00,20429.5,41.37426901,38.32086451,321.5801228,27.04785077,22.79444444,84.26666667,5.446927374,5.705555556
12,01-07-2022 12:00,20609.5,25.3550543,19.5899141,221.9430486,16.62611517,23,81.85555556,3.305555556,3.438888889
13,01-07-2022 13:00,20789.5,21.53299916,18.14907177,101.7308766,9.9756691,23,78.56666667,1.294444444,1.427777778
14,01-07-2022 14:00,20969.5,19.56975773,15.57218066,125.6560581,9.671532847,23.47222222,75.82777778,3.705555556,3.9
15,01-07-2022 15:00,21149.5,17.43943191,16.72208368,122.6968174,10.2595296,23.65555556,72.62222222,6.555555556,6.8
16,01-07-2022 16:00,21329.5,29.09356725,25.547243,128.3082077,13.48337388,22.35555556,83.58333333,9.4,9.7
17,01-07-2022 17:00,21499,27.11968601,21.20484951,180.9045226,13.61153193,22,85.93710692,9.238993711,9.641509434
18,01-07-2022 18:00,21668.5,26.48287385,19.5622056,395.3936348,15.00405515,21.68888889,86.42222222,13.72777778,14.27777778
19,01-07-2022 19:00,21848.5,28.50877193,21.39096703,660.106086,18.57258719,21,88.73888889,24.71111111,26.85
20,01-07-2022 20:00,22028.5,29.19799499,21.23857024,587.9955332,17.17356042,20.72777778,89.43888889,22.1,23.45
21,01-07-2022 21:00,22208.5,27.42272348,19.97783319,512.1998883,14.29440389,20,88.84444444,14.02777778,14.45
22,01-07-2022 22:00,22388.5,25.89807853,16.44499861,684.5058626,20.96512571,20,91.23333333,19.75,20.53888889
23,01-07-2022 23:00,22560,24.21698418,14.19763475,483.552733,19.00944875,20,90.26993865,19.33742331,19.97546012
24,02-07-2022 00:00,22731,22.87142437,13.30472701,234.8614581,12.49847082,19.13407821,89.25698324,13.18994413,13.67039106
25,02-07-2022 01:00,22903,23.85509228,14.56963651,195.4621593,9.666003097,19.38787879,89.44242424,8.915151515,9.303030303
26,02-07-2022 02:00,23075.5,23.83040936,15.44749238,25.01395868,7.096512571,19,89.99444444,4.005555556,4.161111111
27,02-07-2022 03:00,23255.5,22.91144528,14.33915212,1.535455053,6.285482563,18.07222222,90.68333333,2.111111111,2.194444444
28,02-07-2022 04:00,23435.5,22.01336675,14.6993627,0,8.171127332,18.3,91,2.022222222,2.116666667
29,02-07-2022 05:00,23611,21.34722772,17.76261102,0,8.110300081,19.60233918,88.34502924,4.233918129,4.450292398
30,02-07-2022 06:00,23786.5,14.99582289,13.24466611,0,8.313057583,21.77222222,81.28333333,6.711111111,6.972222222
31,02-07-2022 07:00,23966.5,15.22556391,13.56331394,1.312116136,6.488240065,22.45555556,78.77777778,10.17222222,10.45
32,02-07-2022 08:00,24146.5,15.64327485,13.92352452,23.31099944,7.420924574,23.70555556,76.61666667,13.18333333,13.58888889
33,02-07-2022 09:00,24326.5,9.398496241,13.31393738,1.116694584,5.413625304,25.97777778,67.42222222,6.772222222,6.988888889
34,02-07-2022 10:00,24506.5,13.68003342,19.13272375,21.32886655,6.853203569,27.37222222,62.54444444,6.677777778,6.844444444
35,02-07-2022 11:00,24686.5,13.0952381,24.54973677,30.26242323,9.468775345,29.27222222,57.33888889,8.883333333,9.161111111
36,02-07-2022 12:00,24866.5,16.12364244,23.76004433,44.19318816,15.51094891,29.55555556,57.47222222,6.838888889,7.027777778
37,02-07-2022 13:00,25046.5,10.88137009,22.24993073,53.51758794,11.11111111,32.32222222,50.10555556,6.627777778,6.85
38,02-07-2022 14:00,25226.5,21.30325815,37.50346356,46.14740369,26.39902676,32.53888889,47.82777778,6.816666667,6.961111111
39,02-07-2022 15:00,25406.5,57.99916458,55.41701302,263.0653266,56.20437956,25.62222222,74.94444444,17.66111111,18.22777778
40,02-07-2022 16:00,25586.5,36.00668338,28.99695206,246.5940815,31.00162206,24.54444444,80.19444444,15.13407821,15.63333333
41,02-07-2022 17:00,25766.5,31.16123642,23.99556664,200.1675042,18.57258719,22.82777778,84.83888889,13.01111111,13.45555556
42,02-07-2022 18:00,25946.5,26.48287385,19.89470768,173.9251815,14.37550689,22,86.99444444,7.255555556,7.5
43,02-07-2022 19:00,26126.5,27.23475355,19.88085342,591.6247906,18.73479319,21.82222222,87.85,17.29050279,17.92777778
44,02-07-2022 20:00,26306.5,29.05179616,20.24106401,926.3539922,27.35198702,21,87.94444444,26.96666667,29.69444444
45,02-07-2022 21:00,26486.5,22.20133668,14.22831809,347.4595198,15.73398216,21,84.81111111,14.17777778,14.58888889
46,02-07-2022 22:00,26666.5,25.10442774,17.58104738,411.7811279,14.96350365,20.88888889,84.72777778,14.34444444,14.76111111
47,02-07-2022 23:00,26846.5,22.43107769,16.1540593,193.4673367,11.98296837,20.06111111,84.05555556,8.572222222,8.861111111
48,03-07-2022 00:00,27026.5,23.78863826,16.45885287,289.4193188,13.21978913,20,83.95,13.16111111,13.67222222
49,03-07-2022 01:00,27201.5,22.51216276,15.78406924,87.8510198,10.49806784,20,83.1,4.770588235,4.988235294
50,03-07-2022 02:00,27376.5,24.77025898,17.81656969,199.9720826,10.2595296,20,84.16111111,11.02222222,11.49444444
51,03-07-2022 03:00,27556.5,25.87719298,18.77251316,111.9765494,7.542579075,20,84.86666667,7.338888889,7.677777778
52,03-07-2022 04:00,27736.5,23.43358396,16.32031034,18.59296482,6.711273317,19.8,85.88888889,6.094444444,6.494444444
53,03-07-2022 05:00,27911.5,23.66209642,17.01628282,0.088678688,6.097037355,19,88.69411765,1.547058824,1.682352941
54,03-07-2022 06:00,28086.5,23.37092732,15.54447215,20.49134562,10.03649635,19,90.1,3.688888889,3.888888889
55,03-07-2022 07:00,28266.5,23.51712615,14.42227764,78.55946399,12.85482563,19.56111111,91.07222222,7.833333333,8.083333333
56,03-07-2022 08:00,28446.5,22.95321637,15.62759767,117.4762702,13.90916464,20.67222222,89.14444444,7.044444444,7.3
57,03-07-2022 09:00,28626.5,14.5154553,9.573289,63.14907873,8.941605839,22.62222222,81.45,8.288888889,8.566666667
58,03-07-2022 10:00,28806.5,12.88638262,12.15018011,19.48632049,5.900243309,24.56666667,71.96666667,4.581005587,4.722222222
59,03-07-2022 11:00,28986.5,11.15288221,16.79135495,30.70910106,4.582319546,26.87777778,63.66111111,7.1,7.311111111
60,03-07-2022 12:00,29166.5,26.98412698,28.59517872,36.26465662,14.23357664,24.43333333,73.15,10.17777778,10.4
61,03-07-2022 13:00,29346.5,20.09189641,21.50180105,32.04913456,10.03649635,25.37222222,70.57777778,2.427777778,2.533333333
62,03-07-2022 14:00,29526.5,11.9047619,17.27625381,23.39475154,5.940794809,28.02777778,60.93333333,1.077777778,1.127777778
63,03-07-2022 15:00,29706.5,12.61487051,22.04211693,18.31379118,8.98215734,30.16666667,55.93888889,2.788888889,2.961111111
64,03-07-2022 16:00,29886.5,20.05012531,28.59517872,25.60022334,14.67964315,29.60555556,55.62222222,2.433333333,2.511111111
65,03-07-2022 17:00,30066.5,47.01336675,46.95206428,127.5265215,32.58313058,23.87222222,76.57777778,4.805555556,4.922222222
66,03-07-2022 18:00,30246.5,34.81620718,30.45164866,182.2445561,23.07380373,22.45555556,83.27777778,5.294444444,5.472222222
67,03-07-2022 19:00,30426.5,28.84294069,23.02576891,482.8308208,21.35036496,21.47777778,84.76666667,18.06666667,20.01111111
68,03-07-2022 20:00,30606.5,27.98663325,19.29897479,470.9938582,20.88402271,20.71666667,87.08333333,23.4,24.85555556
69,03-07-2022 21:00,30786.5,24.41520468,16.79135495,219.2071468,15.45012165,20.86666667,87.51111111,10.85555556,11.17777778
70,03-07-2022 22:00,30966.5,22.49373434,14.99030202,211.1111111,11.31386861,20,87.20555556,7.172222222,7.494444444
71,03-07-2022 23:00,31146.5,16.93817878,13.49404267,10.07816862,7.319545823,19.71111111,83.91666667,1.894444444,2.038888889
72,04-07-2022 00:00,31326.5,18.17042607,15.5306179,0,6.184103812,19,82.97777778,0.605555556,0.644444444
73,04-07-2022 01:00,821354.6811,23.27718796,35.90708029,144.4590413,3.750522478,19.1379363,72.57388728,30.39204495,34.15943573
74,04-07-2022 02:00,821354.6811,23.27718796,35.90708029,144.4590413,3.750522478,19.1379363,72.57388728,30.39204495,34.15943573
75,04-07-2022 03:00,821354.6811,23.27718796,35.90708029,144.4590413,3.750522478,19.1379363,72.57388728,30.39204495,34.15943573
76,04-07-2022 04:00,821354.6811,23.27718796,35.90708029,144.4590413,3.750522478,19.1379363,72.57388728,30.39204495,34.15943573
77,04-07-2022 05:00,31501,25.38150109,18.75488793,120.3651393,12.50377921,19.47928994,86.20710059,2.023668639,2.100591716
78,04-07-2022 06:00,31675.5,15.95655806,14.72707121,26.54941374,7.704785077,21.37222222,78.85555556,6.033333333,6.244444444
79,04-07-2022 07:00,31855.5,14.26482874,16.55583264,7.426018984,5.0081103,23.08333333,73.23333333,4.911111111,5.044444444
80,04-07-2022 08:00,32035.5,10.50543024,14.68550845,19.59798995,4.947283049,26.31666667,62.78333333,4.161111111,4.311111111
81,04-07-2022 09:00,32215.5,16.62489557,25.82432807,24.20435511,7.299270073,27.59444444,59.83888889,5.955555556,6.133333333
82,04-07-2022 10:00,32386,29.88838556,33.03852171,91.95043541,15.84530988,25.06832298,70.16770186,13.39130435,13.7826087
83,04-07-2022 11:00,32556.5,24.2481203,27.08506511,134.0033501,14.41605839,25.36666667,70.70555556,12.43888889,12.89444444
84,04-07-2022 12:00,32736.5,14.72431078,17.67802715,74.48352875,10.62449311,26.97222222,67.38888889,12.60335196,12.91111111
85,04-07-2022 13:00,32916.5,18.46282373,22.48545303,44.0815187,13.17923763,26.87222222,68.29444444,13.66111111,13.98888889
86,04-07-2022 14:00,33096.5,37.76106934,38.07148795,101.6471245,21.99918897,24.4,80.07222222,17.13888889,17.52777778
87,04-07-2022 15:00,33276.5,31.22389307,26.89110557,126.0189838,17.21411192,23.47777778,84.62777778,27.08333333,29.15
88,04-07-2022 16:00,33456.5,22.57727652,18.23219728,102.9034059,12.10462287,23.22222222,84.38888889,14.78333333,15.28333333
89,04-07-2022 17:00,33629,23.96901344,20.35819542,171.5851987,11.96637912,23,84.46666667,13.16969697,13.49090909
90,04-07-2022 18:00,33801.5,29.05179616,25.42255472,344.7515355,14.72019465,22.27777778,87.87777778,19.98333333,20.67777778
91,04-07-2022 19:00,33981.5,29.17710944,25.57495151,382.2445561,17.76155718,22,90.13333333,32.17222222,35.48333333
92,04-07-2022 20:00,34161.5,26.81704261,22.20836797,492.6298157,18.47120843,22,89.10555556,26.16666667,27.56111111
93,04-07-2022 21:00,34341.5,28.57142857,21.70961485,833.1099944,25.081103,21.10555556,90.27777778,29.46666667,31.87777778
94,04-07-2022 22:00,34521.5,28.0075188,20.24106401,677.6102736,21.04622871,21,89.23333333,25.64444444,27.41666667
95,04-07-2022 23:00,34701.5,26.06516291,18.55084511,406.1139028,19.5458232,20.88888889,90.74444444,16.36111111,16.85555556
96,05-07-2022 00:00,34881.5,20.9273183,15.10113605,34.39419319,12.26682887,20.83333333,89.23333333,10.23888889,10.52222222
97,05-07-2022 01:00,35052.5,24.45929639,17.79501863,58.59544637,10.00270343,20.37654321,89.33950617,11.70987654,12.01851852
98,05-07-2022 02:00,35223.5,24.91645781,16.94375173,54.24343942,11.86131387,20,90.27222222,10.53333333,10.88333333
99,05-07-2022 03:00,35403.5,23.20384294,19.45137157,8.626465662,11.37469586,20.1,91.23333333,8.15,8.377777778
100,05-07-2022 04:00,35583.5,22.61904762,17.52563037,0.167504188,9.367396594,20.10555556,91.76666667,10.95555556,11.29444444
101,05-07-2022 05:00,35763.5,22.57727652,18.80022167,1.144611949,8.292781833,20.27777778,91.28333333,8.877777778,9.177777778
102,05-07-2022 06:00,35943.5,18.17042607,15.54447215,32.71915131,10.52311436,21.62222222,86.83333333,15.92777778,16.46111111
103,05-07-2022 07:00,36123.5,14.89139515,15.21197007,74.06476829,11.19221411,23.37777778,80.53333333,22.28888889,22.95
104,05-07-2022 08:00,36303.5,11.67502089,15.18426157,28.22445561,9.671532847,26.64444444,69.3,21.18888889,21.85555556
105,05-07-2022 09:00,36483.5,5.847953216,12.81518426,5.667225014,4.399837794,30.80555556,53.58333333,15.40555556,15.78333333
106,05-07-2022 10:00,36663.5,15.58061821,30.57633694,20.77051926,16.07866991,31.06666667,52.5,13.94972067,14.23888889
107,05-07-2022 11:00,36843.5,20.59314954,30.93654752,70.37967616,26.07461476,30.58333333,54.33333333,16.38333333,16.66111111
108,05-07-2022 12:00,37023.5,18.71345029,32.72374619,86.12506979,25.162206,30.75,54.93888889,18.92777778,19.33333333
109,05-07-2022 13:00,37203.5,25.79365079,32.05874203,96.42657733,27.45336577,30.22777778,57.79444444,23.88888889,24.23888889
110,05-07-2022 14:00,37383.5,20.05012531,29.9944583,72.92015634,24.77696675,30.71666667,56.75,23.60335196,24
111,05-07-2022 15:00,37563.5,14.74519632,22.01440842,95.92406477,21.57339822,31.06111111,55.38888889,22.18333333,22.48333333
112,05-07-2022 16:00,37743.5,32.01754386,35.39761707,128.3919598,38.38199513,28.35,63.74444444,24.19444444,25.03888889
113,05-07-2022 17:00,37923.5,41.75020886,39.5677473,212.2278057,39.17274939,25.12777778,78.56111111,15.63888889,16.04444444
114,05-07-2022 18:00,38103.5,30.99415205,26.15683015,223.5622557,27.33171127,23.26666667,83.33888889,19.04444444,19.7
115,05-07-2022 19:00,38283.5,24.81203008,22.91493489,130.7649358,16.28142741,22.43888889,82,14.36111111,14.75555556
116,05-07-2022 20:00,38463.5,30.09607352,23.60764755,656.1139028,21.81670722,21.62222222,86.06111111,32.88333333,37.51666667
117,05-07-2022 21:00,38643.5,23.83040936,17.06844001,386.906756,17.59935118,21,85.12777778,21.20555556,23.17777778
118,05-07-2022 22:00,38823.5,23.0994152,15.71072319,296.175321,12.51013788,21,84.87222222,15.50555556,16.11666667
119,05-07-2022 23:00,39003.5,22.59816207,16.45885287,172.9480737,11.63828062,21,84.97777778,10.43333333,10.78333333
120,06-07-2022 00:00,39182,22.08912111,15.03303887,137.9780257,10.53651697,20.75141243,84.71751412,8.598870056,8.903954802
121,06-07-2022 01:00,39357,25.62040941,18.72486414,110.2332472,9.30340492,20,86.6300578,7.473988439,7.757225434
122,06-07-2022 02:00,39533.5,23.35004177,15.05957329,51.89838079,10.68532036,20.82777778,85.80555556,5.333333333,5.516666667
123,06-07-2022 03:00,39713.5,21.34502924,15.82155722,0.139586823,8.475263585,21,84.66666667,4.655555556,4.744444444
124,06-07-2022 04:00,39893.5,21.92982456,17.05458576,0,6.99513382,20.28888889,87,1.927777778,1.994444444
125,06-07-2022 05:00,40073.5,20.55137845,18.21834303,0,4.095701541,19.93333333,84.84444444,0.016666667,0.072222222
126,06-07-2022 06:00,40253.5,19.3817878,16.20947631,11.80904523,4.420113544,20.45,82.04444444,2.383333333,2.527777778
127,06-07-2022 07:00,40433.5,19.82038429,15.47520089,101.8146287,7.542579075,21.57777778,81.13333333,7.983333333,8.344444444
128,06-07-2022 08:00,40613.5,25.77276525,24.84067609,188.358459,9.752635848,22.1,82.82222222,5.944444444,6.172222222
129,06-07-2022 09:00,40793.5,22.01336675,20.79523414,137.6046901,9.02270884,23.06666667,82.51111111,7.25,7.427777778
130,06-07-2022 10:00,40961,16.10477807,16.28187596,44.73982817,6.757711326,25.57419355,74.21290323,4.322580645,4.393548387
131,06-07-2022 11:00,41128.5,12.86549708,14.68550845,76.9681742,7.157339822,26.79444444,67.96111111,4.188888889,4.322222222
132,06-07-2022 12:00,41308.5,18.94319131,21.97284566,42.88107203,11.65855637,26.4,71,9.272222222,9.572222222
133,06-07-2022 13:00,41488.5,24.56140351,24.43890274,86.29257398,15.71370641,25.50555556,74.75,9.344444444,9.711111111
134,06-07-2022 14:00,41668.5,20.21720969,20.22720975,94.5561139,12.06407137,25.38888889,73.51111111,4.177777778,4.366666667
135,06-07-2022 15:00,41848.5,18.37928154,18.56469936,60.94360692,10.60421736,25.88333333,69.67777778,2.938888889,3.055555556
136,06-07-2022 16:00,42028.5,19.36090226,20.50429482,60.05025126,10.86780211,25.18888889,68.51111111,5.033333333,5.233333333
137,06-07-2022 17:00,42198.5,21.09962406,23.0361596,79.83668342,12.8649635,24.55625,68.325,4.5375,4.775
138,06-07-2022 18:00,42368.5,30.01253133,28.34580216,274.3439419,12.40875912,22.11666667,74.62222222,6.75,6.994444444
139,06-07-2022 19:00,42548.5,35.35923141,29.59268495,612.4232272,20.64071371,20.8,81.83333333,9.561111111,10.02777778
140,06-07-2022 20:00,42728.5,31.05680869,24.0371294,569.3188163,22.22222222,20,85.22222222,8.966666667,9.294444444
141,06-07-2022 21:00,42908.5,28.40434419,20.04710446,373.813512,15.4703974,19.83888889,86.83888889,5.983333333,6.2
142,06-07-2022 22:00,43088.5,23.91395155,16.27874758,199.5254048,12.38848337,19,86.78888889,4.988888889,5.205555556
143,06-07-2022 23:00,43268.5,21.88805347,15.66916043,124.8743719,11.53690187,19,86.63333333,6.955555556,7.266666667
144,07-07-2022 00:00,43448.5,22.32664996,15.30894985,120.8542714,9.144363341,19,87.26666667,4.827777778,5.022222222
145,07-07-2022 01:00,43625,23.99061237,18.23475992,30.84788102,7.594616261,18.57225434,87.42196532,1.699421965,1.76300578
146,07-07-2022 02:00,43801.5,24.41520468,19.25741203,0.195421552,5.089213301,18,87.86666667,0.088888889,0.116666667
147,07-07-2022 03:00,43981.5,24.41520468,18.13521751,0.921273032,4.663422547,18,88.61111111,0.161111111,0.177777778
148,07-07-2022 04:00,44161.5,24.79114453,17.49792186,0.335008375,5.393349554,18,89.96111111,0.094972067,0.133333333
149,07-07-2022 05:00,44339,22.0622986,15.73209833,7.609475951,6.923879041,18.86857143,86.22285714,0.828571429,0.851428571
150,07-07-2022 06:00,44516.5,16.56223893,10.57079523,53.85259631,9.407948094,21.31111111,78.33888889,10.19553073,10.88333333
151,07-07-2022 07:00,44696.5,13.84711779,11.45746744,31.15577889,5.859691809,22.48888889,74.20555556,10.45,10.81111111
152,07-07-2022 08:00,44876.5,8.771929825,10.27985592,14.18202122,4.845904298,25.58888889,65.5,5.127777778,5.338888889
153,07-07-2022 09:00,45056.5,16.14452799,22.67941258,2.568397543,5.555555556,27.04444444,61.18888889,5.155555556,5.411111111
154,07-07-2022 10:00,45236.5,26.64995823,32.72374619,47.43160246,14.21330089,26.12222222,66.62777778,10.91620112,11.28333333
155,07-07-2022 11:00,45416.5,25.60568087,29.30174564,67.89503071,14.33495539,26,69.29444444,12.63888889,13.08333333
156,07-07-2022 12:00,45589.5,21.53727693,22.93963885,51.85566386,16.02761411,26,70.72289157,12.63253012,13.01204819
157,07-07-2022 13:00,45749,21.89296771,20.68358515,71.20570171,17.84266018,26.4379085,72.03921569,11.26143791,11.5751634
158,07-07-2022 14:00,45915.5,19.44444444,20.72596287,69.01172529,17.07218167,27.12222222,70.37777778,12.28333333,12.63333333
159,07-07-2022 15:00,46095.5,18.65079365,22.41618177,39.08431044,18.87672344,27.70555556,68.71666667,12.80555556,13.15555556
160,07-07-2022 16:00,46275.5,32.05931495,30.27154336,91.45728643,26.52068127,25.25,78.85555556,19.05555556,19.48888889
161,07-07-2022 17:00,46455.5,30.63909774,24.32806872,126.7727527,23.70235199,23.91666667,83.71111111,22.97777778,23.63333333
162,07-07-2022 18:00,46635.5,28.07017544,22.59628706,131.853713,17.94403893,23,87.37777778,25.53631285,26.42222222
163,07-07-2022 19:00,46815.5,24.01837928,20.24106401,129.5365717,15.81508516,23,88.65555556,18.01111111,18.45555556
164,07-07-2022 20:00,46995.5,23.51712615,17.67802715,213.7911781,17.33576642,22.33888889,89.23333333,16.32777778,16.74444444
165,07-07-2022 21:00,47175.5,20.76023392,13.86810751,294.8632049,17.43714517,21.66111111,86.79444444,17.09444444,17.79444444
166,07-07-2022 22:00,47355.5,25.20885547,18.71709615,476.8285874,15.89618816,20.82777778,86.53888889,23.63687151,25.98888889
167,07-07-2022 23:00,47535.5,22.68170426,17.37323358,241.1501954,11.15166261,20,86.12222222,12.70391061,13.07222222
168,08-07-2022 00:00,47714.5,22.89431444,16.95200202,168.9910225,9.124087591,19.35393258,87.79775281,8.623595506,8.966292135
169,08-07-2022 01:00,47889.5,23.38695576,18.68874326,76.72081337,6.683924631,19,88.52906977,6.947368421,7.156976744
170,08-07-2022 02:00,48065.5,27.44360902,21.34940427,65.82914573,5.738037307,19,88.90555556,7.394444444,7.683333333
171,08-07-2022 03:00,48245.5,21.9924812,15.96009975,10.49692909,5.596107056,19,86.55,6.188888889,6.433333333
172,08-07-2022 04:00,48425.5,18.6299081,15.9462455,0,2.473641525,19.88888889,82.56111111,9.833333333,10.06111111
173,08-07-2022 05:00,48601,19.78630787,18.43344854,0,3.222777137,20.12865497,83.18128655,12.18128655,12.54385965
174,08-07-2022 06:00,48776.5,16.8128655,14.58852868,21.83137912,5.535279805,21.9,77.82222222,10.36111111,10.64444444
175,08-07-2022 07:00,48956.5,14.34837093,16.32031034,50.55834729,5.636658556,23.36666667,73.25,12.41111111,12.78333333
176,08-07-2022 08:00,49136.5,13.28320802,18.39844832,94.10943607,5.940794809,24.7,67.86111111,12.13333333,12.45555556
177,08-07-2022 09:00,49316.5,8.876357561,16.40343585,38.07928532,6.326034063,27.15555556,60.82222222,16.6,17.03333333
178,08-07-2022 10:00,49480,16.46974579,26.10819889,52.57580419,9.484085605,27.36054422,61.17006803,23.0952381,23.56462585
179,08-07-2022 11:00,49643.5,28.69674185,37.29564976,107.9006142,17.66017843,26.39444444,68.37222222,29.00555556,31.01666667
180,08-07-2022 12:00,49823.5,9.941520468,18.62011638,31.26744835,7.441200324,28.06111111,62.29444444,22.46111111,23.07777778
181,08-07-2022 13:00,50003.5,18.12865497,29.63424771,41.20603015,11.09083536,28.11666667,62.63333333,21.71666667,22.29444444
182,08-07-2022 14:00,50183.5,21.70008354,30.70102521,43.04857621,14.9837794,28.21111111,62.21666667,19.85555556,20.31111111
183,08-07-2022 15:00,50363.5,24.06015038,31.46300914,96.48241206,19.46472019,27.84444444,64.87222222,27.01666667,28.01666667
184,08-07-2022 16:00,50543.5,24.97911445,32.3358271,57.53768844,17.82238443,27.87777778,65.14444444,18.06666667,18.70555556
185,08-07-2022 17:00,50723.5,44.90392648,44.36131892,323.8693467,33.13057583,23.80555556,82.51111111,14.89444444,15.24444444
186,08-07-2022 18:00,50896.5,33.1551771,31.93822672,309.3782164,22.35951104,22.44578313,85.86144578,22.41566265,23.8313253
187,08-07-2022 19:00,51069.5,31.26566416,30.60404544,393.5231714,19.5052717,22,87.26666667,19.85,20.37777778
188,08-07-2022 20:00,51249.5,28.84294069,22.40232751,593.6348409,21.57339822,21.63333333,87.25,17.75555556,18.27777778
189,08-07-2022 21:00,51429.5,21.26148705,17.30396232,169.374651,14.9432279,20.98888889,86.68888889,9.4,9.711111111
190,08-07-2022 22:00,51609.5,23.66332498,20.47658631,184.53378,11.63828062,20.00555556,87.38888889,10.47222222,10.72777778
191,08-07-2022 23:00,51789.5,23.4962406,20.04710446,202.0379676,11.80048662,20,87.68333333,11,11.33888889
192,09-07-2022 00:00,51969.5,24.58228906,20.91992242,290.2847571,12.28710462,20,88.79444444,16.46666667,17.08888889
193,09-07-2022 01:00,52145.5,24.76394475,22.57437801,84.63830782,7.872177898,19.25,89.61627907,9.040697674,9.337209302
194,09-07-2022 02:00,52321.5,20.36340852,19.04959823,20.54718035,7.826439578,19,88.56111111,5.95,6.177777778
195,09-07-2022 03:00,52501.5,22.70258981,20.55971183,5.136795087,7.218167072,19,87.92222222,6.105555556,6.211111111
196,09-07-2022 04:00,52681.5,25.66833751,21.19700748,2.875488554,7.725060827,19,88.75555556,7.155555556,7.422222222
197,09-07-2022 05:00,52858.5,26.7262985,20.46607619,48.51845434,9.354811645,19.39655172,88.1954023,11.77456647,12.23563218
198,09-07-2022 06:00,53035.5,20.32163743,14.54696592,59.54773869,9.691808597,20.97777778,83.97222222,21.76111111,22.55555556
199,09-07-2022 07:00,53215.5,14.32748538,16.62510391,20.68676717,6.265206813,22.56666667,78.00555556,15,15.33333333
200,09-07-2022 08:00,53395.5,12.6566416,19.32668329,0.251256281,2.96025953,24.55555556,70.93333333,11.04444444,11.35555556
201,09-07-2022 09:00,53575.5,3.50877193,13.28622887,0,0.729927007,28.57222222,57.02222222,9.388888889,9.572222222
202,09-07-2022 10:00,53755.5,8.458646617,29.08007758,0.307091011,3.832116788,30.05,52.83888889,10.52222222,10.71111111
203,09-07-2022 11:00,53935.5,19.4235589,38.77805486,22.38972641,16.03811841,30.22222222,53.32222222,12.44444444,12.73333333
204,09-07-2022 12:00,54115.5,22.49373434,36.1873095,46.73366834,21.04622871,29.5,56.23888889,14.42222222,14.80555556
205,09-07-2022 13:00,54295.5,51.77527151,63.6048767,166.4433277,37.77372263,25.24444444,75.85,9.067039106,9.322222222
206,09-07-2022 14:00,54475.5,24.6449457,29.56497645,173.1434953,15.69343066,26.35,71.66111111,12.47777778,12.8
207,09-07-2022 15:00,54655.5,15.74770259,22.70712109,115.1312116,8.394160584,27.23333333,66.9,16.93854749,17.36666667
208,09-07-2022 16:00,54835.5,8.980785297,22.27763924,147.6549414,4.399837794,29.78333333,59.05,20.16666667,20.65
209,09-07-2022 17:00,55015.5,27.73600668,33.52729288,112.786153,23.94566099,27.29444444,66.87222222,15.01666667,15.53333333
210,09-07-2022 18:00,55195.5,34.37761069,39.24909947,150.5025126,21.67477697,23.36111111,77.29444444,12.7,13.17222222
211,09-07-2022 19:00,55375.5,28.88471178,29.89747853,220.1842546,16.13949716,22.27222222,78.63333333,10.59444444,10.94444444
212,09-07-2022 20:00,55555.5,28.04928989,28.89997229,441.8760469,18.99837794,22,82.16111111,13.31666667,13.73333333
213,09-07-2022 21:00,55735.5,32.85296575,28.31809365,848.3528755,26.23682076,21.27777778,85.08333333,24.46666667,25.4
214,09-07-2022 22:00,55915.5,32.16374269,26.586312,844.4723618,25.34468775,21,87.03333333,22.58888889,23.41666667
215,09-07-2022 23:00,56095.5,24.33166249,22.1113882,353.3780011,17.66017843,20.67222222,85.87777778,17.51666667,18
216,10-07-2022 00:00,56275,28.64703659,22.63893339,582.9426462,18.47245443,20,88.40223464,27.36871508,29.33519553
217,10-07-2022 01:00,56450.5,28.04248995,22.45838891,297.9139885,11.96740791,19.71511628,88.22093023,18.22093023,18.96511628
